from,to,album title,primary genre,secondary genre,year of publishing,first grammy category,second grammy category,grammy year,number of grammys per album,number of grammy nominations per album
bo,na,Donda,9,,2021,1,,2022,,1
bo,c,Donda,9,,2021,1,,2022,,1
bo,zt,Donda,9,,2021,1,,2022,,1
bo,ttt,Donda,9,,2021,1,,2022,,1
bo,au,Donda,9,,2021,1,,2022,,1
bo,drt,Donda,9,,2021,1,,2022,,1
bo,wh,Donda,9,,2021,1,,2022,,1
lb,kw,Donda,9,,2021,1,,2022,,1
lb,tw,Donda,9,,2021,1,,2022,,1
lb,key,Donda,9,,2021,1,,2022,,1
lb,oj,Donda,9,,2021,1,,2022,,1
lb,mk,Donda,9,,2021,1,,2022,,1
lb,dem,Donda,9,,2021,1,,2022,,1
lb,sso,Donda,9,,2021,1,,2022,,1
lb,jw,Donda,9,,2021,1,,2022,,1
lb,ng,Donda,9,,2021,1,,2022,,1
lb,aas,Donda,9,,2021,1,,2022,,1
lb,al,Donda,9,,2021,1,,2022,,1
lb,fv,Donda,9,,2021,1,,2022,,1
lb,ro,Donda,9,,2021,1,,2022,,1
lb,ay,Donda,9,,2021,1,,2022,,1
lb,dael,Donda,9,,2021,1,,2022,,1
lb,sl,Donda,9,,2021,1,,2022,,1
lb,bdb,Donda,9,,2021,1,,2022,,1
lb,djk,Donda,9,,2021,1,,2022,,1
lb,roj,Donda,9,,2021,1,,2022,,1
lb,na,Donda,9,,2021,1,,2022,,1
lb,c,Donda,9,,2021,1,,2022,,1
lb,zt,Donda,9,,2021,1,,2022,,1
lb,ttt,Donda,9,,2021,1,,2022,,1
lb,au,Donda,9,,2021,1,,2022,,1
lb,drt,Donda,9,,2021,1,,2022,,1
lb,wh,Donda,9,,2021,1,,2022,,1
lb,bo,Donda,9,,2021,1,,2022,,1
fy,kw,Donda,9,,2021,1,,2022,,1
fy,tw,Donda,9,,2021,1,,2022,,1
fy,key,Donda,9,,2021,1,,2022,,1
fy,oj,Donda,9,,2021,1,,2022,,1
fy,mk,Donda,9,,2021,1,,2022,,1
fy,dem,Donda,9,,2021,1,,2022,,1
fy,sso,Donda,9,,2021,1,,2022,,1
fy,jw,Donda,9,,2021,1,,2022,,1
fy,ng,Donda,9,,2021,1,,2022,,1
fy,aas,Donda,9,,2021,1,,2022,,1
fy,al,Donda,9,,2021,1,,2022,,1
fy,fv,Donda,9,,2021,1,,2022,,1
fy,ro,Donda,9,,2021,1,,2022,,1
fy,ay,Donda,9,,2021,1,,2022,,1
fy,dael,Donda,9,,2021,1,,2022,,1
fy,sl,Donda,9,,2021,1,,2022,,1
fy,bdb,Donda,9,,2021,1,,2022,,1
fy,djk,Donda,9,,2021,1,,2022,,1
fy,roj,Donda,9,,2021,1,,2022,,1
fy,na,Donda,9,,2021,1,,2022,,1
fy,c,Donda,9,,2021,1,,2022,,1
fy,zt,Donda,9,,2021,1,,2022,,1
fy,ttt,Donda,9,,2021,1,,2022,,1
fy,au,Donda,9,,2021,1,,2022,,1
fy,drt,Donda,9,,2021,1,,2022,,1
fy,wh,Donda,9,,2021,1,,2022,,1
fy,bo,Donda,9,,2021,1,,2022,,1
fy,lb,Donda,9,,2021,1,,2022,,1
din,kw,Donda,9,,2021,1,,2022,,1
din,tw,Donda,9,,2021,1,,2022,,1
din,key,Donda,9,,2021,1,,2022,,1
din,oj,Donda,9,,2021,1,,2022,,1
din,mk,Donda,9,,2021,1,,2022,,1
din,dem,Donda,9,,2021,1,,2022,,1
din,sso,Donda,9,,2021,1,,2022,,1
din,jw,Donda,9,,2021,1,,2022,,1
din,ng,Donda,9,,2021,1,,2022,,1
din,aas,Donda,9,,2021,1,,2022,,1
din,al,Donda,9,,2021,1,,2022,,1
din,fv,Donda,9,,2021,1,,2022,,1
din,ro,Donda,9,,2021,1,,2022,,1
din,ay,Donda,9,,2021,1,,2022,,1
din,dael,Donda,9,,2021,1,,2022,,1
din,sl,Donda,9,,2021,1,,2022,,1
din,bdb,Donda,9,,2021,1,,2022,,1
din,djk,Donda,9,,2021,1,,2022,,1
din,roj,Donda,9,,2021,1,,2022,,1
din,na,Donda,9,,2021,1,,2022,,1
din,c,Donda,9,,2021,1,,2022,,1
din,zt,Donda,9,,2021,1,,2022,,1
din,ttt,Donda,9,,2021,1,,2022,,1
din,au,Donda,9,,2021,1,,2022,,1
din,drt,Donda,9,,2021,1,,2022,,1
din,wh,Donda,9,,2021,1,,2022,,1
din,bo,Donda,9,,2021,1,,2022,,1
din,lb,Donda,9,,2021,1,,2022,,1
din,fy,Donda,9,,2021,1,,2022,,1
rb,kw,Donda,9,,2021,1,,2022,,1
rb,tw,Donda,9,,2021,1,,2022,,1
rb,key,Donda,9,,2021,1,,2022,,1
rb,oj,Donda,9,,2021,1,,2022,,1
rb,mk,Donda,9,,2021,1,,2022,,1
rb,dem,Donda,9,,2021,1,,2022,,1
rb,sso,Donda,9,,2021,1,,2022,,1
rb,jw,Donda,9,,2021,1,,2022,,1
rb,ng,Donda,9,,2021,1,,2022,,1
rb,aas,Donda,9,,2021,1,,2022,,1
rb,al,Donda,9,,2021,1,,2022,,1
rb,fv,Donda,9,,2021,1,,2022,,1
rb,ro,Donda,9,,2021,1,,2022,,1
rb,ay,Donda,9,,2021,1,,2022,,1
rb,dael,Donda,9,,2021,1,,2022,,1
rb,sl,Donda,9,,2021,1,,2022,,1
rb,bdb,Donda,9,,2021,1,,2022,,1
rb,djk,Donda,9,,2021,1,,2022,,1
rb,roj,Donda,9,,2021,1,,2022,,1
rb,na,Donda,9,,2021,1,,2022,,1
rb,c,Donda,9,,2021,1,,2022,,1
rb,zt,Donda,9,,2021,1,,2022,,1
rb,ttt,Donda,9,,2021,1,,2022,,1
rb,au,Donda,9,,2021,1,,2022,,1
rb,drt,Donda,9,,2021,1,,2022,,1
rb,wh,Donda,9,,2021,1,,2022,,1
rb,bo,Donda,9,,2021,1,,2022,,1
rb,lb,Donda,9,,2021,1,,2022,,1
rb,fy,Donda,9,,2021,1,,2022,,1
rb,din,Donda,9,,2021,1,,2022,,1
fnz,kw,Donda,9,,2021,1,,2022,,1
fnz,tw,Donda,9,,2021,1,,2022,,1
fnz,key,Donda,9,,2021,1,,2022,,1
fnz,oj,Donda,9,,2021,1,,2022,,1
fnz,mk,Donda,9,,2021,1,,2022,,1
fnz,dem,Donda,9,,2021,1,,2022,,1
fnz,sso,Donda,9,,2021,1,,2022,,1
fnz,jw,Donda,9,,2021,1,,2022,,1
fnz,ng,Donda,9,,2021,1,,2022,,1
fnz,aas,Donda,9,,2021,1,,2022,,1
fnz,al,Donda,9,,2021,1,,2022,,1
fnz,fv,Donda,9,,2021,1,,2022,,1
fnz,ro,Donda,9,,2021,1,,2022,,1
fnz,ay,Donda,9,,2021,1,,2022,,1
fnz,dael,Donda,9,,2021,1,,2022,,1
fnz,sl,Donda,9,,2021,1,,2022,,1
fnz,bdb,Donda,9,,2021,1,,2022,,1
fnz,djk,Donda,9,,2021,1,,2022,,1
fnz,roj,Donda,9,,2021,1,,2022,,1
fnz,na,Donda,9,,2021,1,,2022,,1
fnz,c,Donda,9,,2021,1,,2022,,1
fnz,zt,Donda,9,,2021,1,,2022,,1
fnz,ttt,Donda,9,,2021,1,,2022,,1
fnz,au,Donda,9,,2021,1,,2022,,1
fnz,drt,Donda,9,,2021,1,,2022,,1
fnz,wh,Donda,9,,2021,1,,2022,,1
fnz,bo,Donda,9,,2021,1,,2022,,1
fnz,lb,Donda,9,,2021,1,,2022,,1
fnz,fy,Donda,9,,2021,1,,2022,,1
fnz,din,Donda,9,,2021,1,,2022,,1
fnz,rb,Donda,9,,2021,1,,2022,,1
amw,kw,Donda,9,,2021,1,,2022,,1
amw,tw,Donda,9,,2021,1,,2022,,1
amw,key,Donda,9,,2021,1,,2022,,1
amw,oj,Donda,9,,2021,1,,2022,,1
amw,mk,Donda,9,,2021,1,,2022,,1
amw,dem,Donda,9,,2021,1,,2022,,1
amw,sso,Donda,9,,2021,1,,2022,,1
amw,jw,Donda,9,,2021,1,,2022,,1
amw,ng,Donda,9,,2021,1,,2022,,1
amw,aas,Donda,9,,2021,1,,2022,,1
amw,al,Donda,9,,2021,1,,2022,,1
amw,fv,Donda,9,,2021,1,,2022,,1
amw,ro,Donda,9,,2021,1,,2022,,1
amw,ay,Donda,9,,2021,1,,2022,,1
amw,dael,Donda,9,,2021,1,,2022,,1
amw,sl,Donda,9,,2021,1,,2022,,1
amw,bdb,Donda,9,,2021,1,,2022,,1
amw,djk,Donda,9,,2021,1,,2022,,1
amw,roj,Donda,9,,2021,1,,2022,,1
amw,na,Donda,9,,2021,1,,2022,,1
amw,c,Donda,9,,2021,1,,2022,,1
amw,zt,Donda,9,,2021,1,,2022,,1
amw,ttt,Donda,9,,2021,1,,2022,,1
amw,au,Donda,9,,2021,1,,2022,,1
amw,drt,Donda,9,,2021,1,,2022,,1
amw,wh,Donda,9,,2021,1,,2022,,1
amw,bo,Donda,9,,2021,1,,2022,,1
amw,lb,Donda,9,,2021,1,,2022,,1
amw,fy,Donda,9,,2021,1,,2022,,1
amw,din,Donda,9,,2021,1,,2022,,1
amw,rb,Donda,9,,2021,1,,2022,,1
amw,fnz,Donda,9,,2021,1,,2022,,1
warc,kw,Donda,9,,2021,1,,2022,,1
warc,tw,Donda,9,,2021,1,,2022,,1
warc,key,Donda,9,,2021,1,,2022,,1
warc,oj,Donda,9,,2021,1,,2022,,1
warc,mk,Donda,9,,2021,1,,2022,,1
warc,dem,Donda,9,,2021,1,,2022,,1
warc,sso,Donda,9,,2021,1,,2022,,1
warc,jw,Donda,9,,2021,1,,2022,,1
warc,ng,Donda,9,,2021,1,,2022,,1
warc,aas,Donda,9,,2021,1,,2022,,1
warc,al,Donda,9,,2021,1,,2022,,1
warc,fv,Donda,9,,2021,1,,2022,,1
warc,ro,Donda,9,,2021,1,,2022,,1
warc,ay,Donda,9,,2021,1,,2022,,1
warc,dael,Donda,9,,2021,1,,2022,,1
warc,sl,Donda,9,,2021,1,,2022,,1
warc,bdb,Donda,9,,2021,1,,2022,,1
warc,djk,Donda,9,,2021,1,,2022,,1
warc,roj,Donda,9,,2021,1,,2022,,1
warc,na,Donda,9,,2021,1,,2022,,1
warc,c,Donda,9,,2021,1,,2022,,1
warc,zt,Donda,9,,2021,1,,2022,,1
warc,ttt,Donda,9,,2021,1,,2022,,1
warc,au,Donda,9,,2021,1,,2022,,1
warc,drt,Donda,9,,2021,1,,2022,,1
warc,wh,Donda,9,,2021,1,,2022,,1
warc,bo,Donda,9,,2021,1,,2022,,1
warc,lb,Donda,9,,2021,1,,2022,,1
warc,fy,Donda,9,,2021,1,,2022,,1
warc,din,Donda,9,,2021,1,,2022,,1
warc,rb,Donda,9,,2021,1,,2022,,1
warc,fnz,Donda,9,,2021,1,,2022,,1
warc,amw,Donda,9,,2021,1,,2022,,1
ch,kw,Donda,9,,2021,1,,2022,,1
ch,tw,Donda,9,,2021,1,,2022,,1
ch,key,Donda,9,,2021,1,,2022,,1
ch,oj,Donda,9,,2021,1,,2022,,1
ch,mk,Donda,9,,2021,1,,2022,,1
ch,dem,Donda,9,,2021,1,,2022,,1
ch,sso,Donda,9,,2021,1,,2022,,1
ch,jw,Donda,9,,2021,1,,2022,,1
ch,ng,Donda,9,,2021,1,,2022,,1
ch,aas,Donda,9,,2021,1,,2022,,1
ch,al,Donda,9,,2021,1,,2022,,1
ch,fv,Donda,9,,2021,1,,2022,,1
ch,ro,Donda,9,,2021,1,,2022,,1
ch,ay,Donda,9,,2021,1,,2022,,1
ch,dael,Donda,9,,2021,1,,2022,,1
ch,sl,Donda,9,,2021,1,,2022,,1
ch,bdb,Donda,9,,2021,1,,2022,,1
ch,djk,Donda,9,,2021,1,,2022,,1
ch,roj,Donda,9,,2021,1,,2022,,1
ch,na,Donda,9,,2021,1,,2022,,1
ch,c,Donda,9,,2021,1,,2022,,1
ch,zt,Donda,9,,2021,1,,2022,,1
ch,ttt,Donda,9,,2021,1,,2022,,1
ch,au,Donda,9,,2021,1,,2022,,1
ch,drt,Donda,9,,2021,1,,2022,,1
ch,wh,Donda,9,,2021,1,,2022,,1
ch,bo,Donda,9,,2021,1,,2022,,1
ch,lb,Donda,9,,2021,1,,2022,,1
ch,fy,Donda,9,,2021,1,,2022,,1
ch,din,Donda,9,,2021,1,,2022,,1
ch,rb,Donda,9,,2021,1,,2022,,1
ch,fnz,Donda,9,,2021,1,,2022,,1
ch,amw,Donda,9,,2021,1,,2022,,1
ch,warc,Donda,9,,2021,1,,2022,,1
cu,kw,Donda,9,,2021,1,,2022,,1
cu,tw,Donda,9,,2021,1,,2022,,1
cu,key,Donda,9,,2021,1,,2022,,1
cu,oj,Donda,9,,2021,1,,2022,,1
cu,mk,Donda,9,,2021,1,,2022,,1
cu,dem,Donda,9,,2021,1,,2022,,1
cu,sso,Donda,9,,2021,1,,2022,,1
cu,jw,Donda,9,,2021,1,,2022,,1
cu,ng,Donda,9,,2021,1,,2022,,1
cu,aas,Donda,9,,2021,1,,2022,,1
cu,al,Donda,9,,2021,1,,2022,,1
cu,fv,Donda,9,,2021,1,,2022,,1
cu,ro,Donda,9,,2021,1,,2022,,1
cu,ay,Donda,9,,2021,1,,2022,,1
cu,dael,Donda,9,,2021,1,,2022,,1
cu,sl,Donda,9,,2021,1,,2022,,1
cu,bdb,Donda,9,,2021,1,,2022,,1
cu,djk,Donda,9,,2021,1,,2022,,1
cu,roj,Donda,9,,2021,1,,2022,,1
cu,na,Donda,9,,2021,1,,2022,,1
cu,c,Donda,9,,2021,1,,2022,,1
cu,zt,Donda,9,,2021,1,,2022,,1
cu,ttt,Donda,9,,2021,1,,2022,,1
cu,au,Donda,9,,2021,1,,2022,,1
cu,drt,Donda,9,,2021,1,,2022,,1
cu,wh,Donda,9,,2021,1,,2022,,1
cu,bo,Donda,9,,2021,1,,2022,,1
cu,lb,Donda,9,,2021,1,,2022,,1
cu,fy,Donda,9,,2021,1,,2022,,1
cu,din,Donda,9,,2021,1,,2022,,1
cu,rb,Donda,9,,2021,1,,2022,,1
cu,fnz,Donda,9,,2021,1,,2022,,1
cu,amw,Donda,9,,2021,1,,2022,,1
cu,warc,Donda,9,,2021,1,,2022,,1
cu,ch,Donda,9,,2021,1,,2022,,1
tew,kw,Donda,9,,2021,1,,2022,,1
tew,tw,Donda,9,,2021,1,,2022,,1
tew,key,Donda,9,,2021,1,,2022,,1
tew,oj,Donda,9,,2021,1,,2022,,1
tew,mk,Donda,9,,2021,1,,2022,,1
tew,dem,Donda,9,,2021,1,,2022,,1
tew,sso,Donda,9,,2021,1,,2022,,1
tew,jw,Donda,9,,2021,1,,2022,,1
tew,ng,Donda,9,,2021,1,,2022,,1
tew,aas,Donda,9,,2021,1,,2022,,1
tew,al,Donda,9,,2021,1,,2022,,1
tew,fv,Donda,9,,2021,1,,2022,,1
tew,ro,Donda,9,,2021,1,,2022,,1
tew,ay,Donda,9,,2021,1,,2022,,1
tew,dael,Donda,9,,2021,1,,2022,,1
tew,sl,Donda,9,,2021,1,,2022,,1
tew,bdb,Donda,9,,2021,1,,2022,,1
tew,djk,Donda,9,,2021,1,,2022,,1
tew,roj,Donda,9,,2021,1,,2022,,1
tew,na,Donda,9,,2021,1,,2022,,1
tew,c,Donda,9,,2021,1,,2022,,1
tew,zt,Donda,9,,2021,1,,2022,,1
tew,ttt,Donda,9,,2021,1,,2022,,1
tew,au,Donda,9,,2021,1,,2022,,1
tew,drt,Donda,9,,2021,1,,2022,,1
tew,wh,Donda,9,,2021,1,,2022,,1
tew,bo,Donda,9,,2021,1,,2022,,1
tew,lb,Donda,9,,2021,1,,2022,,1
tew,fy,Donda,9,,2021,1,,2022,,1
tew,din,Donda,9,,2021,1,,2022,,1
tew,rb,Donda,9,,2021,1,,2022,,1
tew,fnz,Donda,9,,2021,1,,2022,,1
tew,amw,Donda,9,,2021,1,,2022,,1
tew,warc,Donda,9,,2021,1,,2022,,1
tew,ch,Donda,9,,2021,1,,2022,,1
tew,cu,Donda,9,,2021,1,,2022,,1
wall,kw,Donda,9,,2021,1,,2022,,1
wall,tw,Donda,9,,2021,1,,2022,,1
wall,key,Donda,9,,2021,1,,2022,,1
wall,oj,Donda,9,,2021,1,,2022,,1
wall,mk,Donda,9,,2021,1,,2022,,1
wall,dem,Donda,9,,2021,1,,2022,,1
wall,sso,Donda,9,,2021,1,,2022,,1
wall,jw,Donda,9,,2021,1,,2022,,1
wall,ng,Donda,9,,2021,1,,2022,,1
wall,aas,Donda,9,,2021,1,,2022,,1
wall,al,Donda,9,,2021,1,,2022,,1
wall,fv,Donda,9,,2021,1,,2022,,1
wall,ro,Donda,9,,2021,1,,2022,,1
wall,ay,Donda,9,,2021,1,,2022,,1
wall,dael,Donda,9,,2021,1,,2022,,1
wall,sl,Donda,9,,2021,1,,2022,,1
wall,bdb,Donda,9,,2021,1,,2022,,1
wall,djk,Donda,9,,2021,1,,2022,,1
wall,roj,Donda,9,,2021,1,,2022,,1
wall,na,Donda,9,,2021,1,,2022,,1
wall,c,Donda,9,,2021,1,,2022,,1
wall,zt,Donda,9,,2021,1,,2022,,1
wall,ttt,Donda,9,,2021,1,,2022,,1
wall,au,Donda,9,,2021,1,,2022,,1
wall,drt,Donda,9,,2021,1,,2022,,1
wall,wh,Donda,9,,2021,1,,2022,,1
wall,bo,Donda,9,,2021,1,,2022,,1
wall,lb,Donda,9,,2021,1,,2022,,1
wall,fy,Donda,9,,2021,1,,2022,,1
wall,din,Donda,9,,2021,1,,2022,,1
wall,rb,Donda,9,,2021,1,,2022,,1
wall,fnz,Donda,9,,2021,1,,2022,,1
wall,amw,Donda,9,,2021,1,,2022,,1
wall,warc,Donda,9,,2021,1,,2022,,1
wall,ch,Donda,9,,2021,1,,2022,,1
wall,cu,Donda,9,,2021,1,,2022,,1
wall,tew,Donda,9,,2021,1,,2022,,1
nab,kw,Donda,9,,2021,1,,2022,,1
nab,tw,Donda,9,,2021,1,,2022,,1
nab,key,Donda,9,,2021,1,,2022,,1
nab,oj,Donda,9,,2021,1,,2022,,1
nab,mk,Donda,9,,2021,1,,2022,,1
nab,dem,Donda,9,,2021,1,,2022,,1
nab,sso,Donda,9,,2021,1,,2022,,1
nab,jw,Donda,9,,2021,1,,2022,,1
nab,ng,Donda,9,,2021,1,,2022,,1
nab,aas,Donda,9,,2021,1,,2022,,1
nab,al,Donda,9,,2021,1,,2022,,1
nab,fv,Donda,9,,2021,1,,2022,,1
nab,ro,Donda,9,,2021,1,,2022,,1
nab,ay,Donda,9,,2021,1,,2022,,1
nab,dael,Donda,9,,2021,1,,2022,,1
nab,sl,Donda,9,,2021,1,,2022,,1
nab,bdb,Donda,9,,2021,1,,2022,,1
nab,djk,Donda,9,,2021,1,,2022,,1
nab,roj,Donda,9,,2021,1,,2022,,1
nab,na,Donda,9,,2021,1,,2022,,1
nab,c,Donda,9,,2021,1,,2022,,1
nab,zt,Donda,9,,2021,1,,2022,,1
nab,ttt,Donda,9,,2021,1,,2022,,1
nab,au,Donda,9,,2021,1,,2022,,1
nab,drt,Donda,9,,2021,1,,2022,,1
nab,wh,Donda,9,,2021,1,,2022,,1
nab,bo,Donda,9,,2021,1,,2022,,1
nab,lb,Donda,9,,2021,1,,2022,,1
nab,fy,Donda,9,,2021,1,,2022,,1
nab,din,Donda,9,,2021,1,,2022,,1
nab,rb,Donda,9,,2021,1,,2022,,1
nab,fnz,Donda,9,,2021,1,,2022,,1
nab,amw,Donda,9,,2021,1,,2022,,1
nab,warc,Donda,9,,2021,1,,2022,,1
nab,ch,Donda,9,,2021,1,,2022,,1
nab,cu,Donda,9,,2021,1,,2022,,1
nab,tew,Donda,9,,2021,1,,2022,,1
nab,wall,Donda,9,,2021,1,,2022,,1
and,kw,Donda,9,,2021,1,,2022,,1
and,tw,Donda,9,,2021,1,,2022,,1
and,key,Donda,9,,2021,1,,2022,,1
and,oj,Donda,9,,2021,1,,2022,,1
and,mk,Donda,9,,2021,1,,2022,,1
and,dem,Donda,9,,2021,1,,2022,,1
and,sso,Donda,9,,2021,1,,2022,,1
and,jw,Donda,9,,2021,1,,2022,,1
and,ng,Donda,9,,2021,1,,2022,,1
and,aas,Donda,9,,2021,1,,2022,,1
and,al,Donda,9,,2021,1,,2022,,1
and,fv,Donda,9,,2021,1,,2022,,1
and,ro,Donda,9,,2021,1,,2022,,1
and,ay,Donda,9,,2021,1,,2022,,1
and,dael,Donda,9,,2021,1,,2022,,1
and,sl,Donda,9,,2021,1,,2022,,1
and,bdb,Donda,9,,2021,1,,2022,,1
and,djk,Donda,9,,2021,1,,2022,,1
and,roj,Donda,9,,2021,1,,2022,,1
and,na,Donda,9,,2021,1,,2022,,1
and,c,Donda,9,,2021,1,,2022,,1
and,zt,Donda,9,,2021,1,,2022,,1
and,ttt,Donda,9,,2021,1,,2022,,1
and,au,Donda,9,,2021,1,,2022,,1
and,drt,Donda,9,,2021,1,,2022,,1
and,wh,Donda,9,,2021,1,,2022,,1
and,bo,Donda,9,,2021,1,,2022,,1
and,lb,Donda,9,,2021,1,,2022,,1
and,fy,Donda,9,,2021,1,,2022,,1
and,din,Donda,9,,2021,1,,2022,,1
and,rb,Donda,9,,2021,1,,2022,,1
and,fnz,Donda,9,,2021,1,,2022,,1
and,amw,Donda,9,,2021,1,,2022,,1
and,warc,Donda,9,,2021,1,,2022,,1
and,ch,Donda,9,,2021,1,,2022,,1
and,cu,Donda,9,,2021,1,,2022,,1
and,tew,Donda,9,,2021,1,,2022,,1
and,wall,Donda,9,,2021,1,,2022,,1
and,nab,Donda,9,,2021,1,,2022,,1
daw,kw,Donda,9,,2021,1,,2022,,1
daw,tw,Donda,9,,2021,1,,2022,,1
daw,key,Donda,9,,2021,1,,2022,,1
daw,oj,Donda,9,,2021,1,,2022,,1
daw,mk,Donda,9,,2021,1,,2022,,1
daw,dem,Donda,9,,2021,1,,2022,,1
daw,sso,Donda,9,,2021,1,,2022,,1
daw,jw,Donda,9,,2021,1,,2022,,1
daw,ng,Donda,9,,2021,1,,2022,,1
daw,aas,Donda,9,,2021,1,,2022,,1
daw,al,Donda,9,,2021,1,,2022,,1
daw,fv,Donda,9,,2021,1,,2022,,1
daw,ro,Donda,9,,2021,1,,2022,,1
daw,ay,Donda,9,,2021,1,,2022,,1
daw,dael,Donda,9,,2021,1,,2022,,1
daw,sl,Donda,9,,2021,1,,2022,,1
daw,bdb,Donda,9,,2021,1,,2022,,1
daw,djk,Donda,9,,2021,1,,2022,,1
daw,roj,Donda,9,,2021,1,,2022,,1
daw,na,Donda,9,,2021,1,,2022,,1
daw,c,Donda,9,,2021,1,,2022,,1
daw,zt,Donda,9,,2021,1,,2022,,1
daw,ttt,Donda,9,,2021,1,,2022,,1
daw,au,Donda,9,,2021,1,,2022,,1
daw,drt,Donda,9,,2021,1,,2022,,1
daw,wh,Donda,9,,2021,1,,2022,,1
daw,bo,Donda,9,,2021,1,,2022,,1
daw,lb,Donda,9,,2021,1,,2022,,1
daw,fy,Donda,9,,2021,1,,2022,,1
daw,din,Donda,9,,2021,1,,2022,,1
daw,rb,Donda,9,,2021,1,,2022,,1
daw,fnz,Donda,9,,2021,1,,2022,,1
daw,amw,Donda,9,,2021,1,,2022,,1
daw,warc,Donda,9,,2021,1,,2022,,1
daw,ch,Donda,9,,2021,1,,2022,,1
daw,cu,Donda,9,,2021,1,,2022,,1
daw,tew,Donda,9,,2021,1,,2022,,1
daw,wall,Donda,9,,2021,1,,2022,,1
daw,nab,Donda,9,,2021,1,,2022,,1
daw,and,Donda,9,,2021,1,,2022,,1
rn,kw,Donda,9,,2021,1,,2022,,1
rn,tw,Donda,9,,2021,1,,2022,,1
rn,key,Donda,9,,2021,1,,2022,,1
rn,oj,Donda,9,,2021,1,,2022,,1
rn,mk,Donda,9,,2021,1,,2022,,1
rn,dem,Donda,9,,2021,1,,2022,,1
rn,sso,Donda,9,,2021,1,,2022,,1
rn,jw,Donda,9,,2021,1,,2022,,1
rn,ng,Donda,9,,2021,1,,2022,,1
rn,aas,Donda,9,,2021,1,,2022,,1
rn,al,Donda,9,,2021,1,,2022,,1
rn,fv,Donda,9,,2021,1,,2022,,1
rn,ro,Donda,9,,2021,1,,2022,,1
rn,ay,Donda,9,,2021,1,,2022,,1
rn,dael,Donda,9,,2021,1,,2022,,1
rn,sl,Donda,9,,2021,1,,2022,,1
rn,bdb,Donda,9,,2021,1,,2022,,1
rn,djk,Donda,9,,2021,1,,2022,,1
rn,roj,Donda,9,,2021,1,,2022,,1
rn,na,Donda,9,,2021,1,,2022,,1
rn,c,Donda,9,,2021,1,,2022,,1
rn,zt,Donda,9,,2021,1,,2022,,1
rn,ttt,Donda,9,,2021,1,,2022,,1
rn,au,Donda,9,,2021,1,,2022,,1
rn,drt,Donda,9,,2021,1,,2022,,1
rn,wh,Donda,9,,2021,1,,2022,,1
rn,bo,Donda,9,,2021,1,,2022,,1
rn,lb,Donda,9,,2021,1,,2022,,1
rn,fy,Donda,9,,2021,1,,2022,,1
rn,din,Donda,9,,2021,1,,2022,,1
rn,rb,Donda,9,,2021,1,,2022,,1
rn,fnz,Donda,9,,2021,1,,2022,,1
rn,amw,Donda,9,,2021,1,,2022,,1
rn,warc,Donda,9,,2021,1,,2022,,1
rn,ch,Donda,9,,2021,1,,2022,,1
rn,cu,Donda,9,,2021,1,,2022,,1
rn,tew,Donda,9,,2021,1,,2022,,1
rn,wall,Donda,9,,2021,1,,2022,,1
rn,nab,Donda,9,,2021,1,,2022,,1
rn,and,Donda,9,,2021,1,,2022,,1
rn,daw,Donda,9,,2021,1,,2022,,1
swb,kw,Donda,9,,2021,1,,2022,,1
swb,tw,Donda,9,,2021,1,,2022,,1
swb,key,Donda,9,,2021,1,,2022,,1
swb,oj,Donda,9,,2021,1,,2022,,1
swb,mk,Donda,9,,2021,1,,2022,,1
swb,dem,Donda,9,,2021,1,,2022,,1
swb,sso,Donda,9,,2021,1,,2022,,1
swb,jw,Donda,9,,2021,1,,2022,,1
swb,ng,Donda,9,,2021,1,,2022,,1
swb,aas,Donda,9,,2021,1,,2022,,1
swb,al,Donda,9,,2021,1,,2022,,1
swb,fv,Donda,9,,2021,1,,2022,,1
swb,ro,Donda,9,,2021,1,,2022,,1
swb,ay,Donda,9,,2021,1,,2022,,1
swb,dael,Donda,9,,2021,1,,2022,,1
swb,sl,Donda,9,,2021,1,,2022,,1
swb,bdb,Donda,9,,2021,1,,2022,,1
swb,djk,Donda,9,,2021,1,,2022,,1
swb,roj,Donda,9,,2021,1,,2022,,1
swb,na,Donda,9,,2021,1,,2022,,1
swb,c,Donda,9,,2021,1,,2022,,1
swb,zt,Donda,9,,2021,1,,2022,,1
swb,ttt,Donda,9,,2021,1,,2022,,1
swb,au,Donda,9,,2021,1,,2022,,1
swb,drt,Donda,9,,2021,1,,2022,,1
swb,wh,Donda,9,,2021,1,,2022,,1
swb,bo,Donda,9,,2021,1,,2022,,1
swb,lb,Donda,9,,2021,1,,2022,,1
swb,fy,Donda,9,,2021,1,,2022,,1
swb,din,Donda,9,,2021,1,,2022,,1
swb,rb,Donda,9,,2021,1,,2022,,1
swb,fnz,Donda,9,,2021,1,,2022,,1
swb,amw,Donda,9,,2021,1,,2022,,1
swb,warc,Donda,9,,2021,1,,2022,,1
swb,ch,Donda,9,,2021,1,,2022,,1
swb,cu,Donda,9,,2021,1,,2022,,1
swb,tew,Donda,9,,2021,1,,2022,,1
swb,wall,Donda,9,,2021,1,,2022,,1
swb,nab,Donda,9,,2021,1,,2022,,1
swb,and,Donda,9,,2021,1,,2022,,1
swb,daw,Donda,9,,2021,1,,2022,,1
swb,rn,Donda,9,,2021,1,,2022,,1
gs,kw,Donda,9,,2021,1,,2022,,1
gs,tw,Donda,9,,2021,1,,2022,,1
